2019-01-20 11:21:55,201 charges_calc.py:104 DEBUG Program arguments: input file = source.json, output file = output.json, debug level = 3
2019-01-20 11:21:55,201 charges_calc.py:56  DEBUG Reading data from file: source.json
2019-01-20 11:21:55,367 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,367 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD3', 'units_rented': 3, 'price_per_day': 33, 'rental_start': '11/25/18', 'rental_end': '2/27/16'}
2019-01-20 11:21:55,367 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,368 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD43', 'units_rented': 8, 'price_per_day': 37, 'rental_start': '10/1/18', 'rental_end': '5/30/18'}
2019-01-20 11:21:55,368 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,368 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD7', 'units_rented': 4, 'price_per_day': 38, 'rental_start': '11/21/17', 'rental_end': '7/13/17'}
2019-01-20 11:21:55,369 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,369 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD38', 'units_rented': 9, 'price_per_day': 10, 'rental_start': '10/13/18', 'rental_end': '8/7/16'}
2019-01-20 11:21:55,373 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,374 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD91', 'units_rented': 9, 'price_per_day': 12, 'rental_start': '8/1/17', 'rental_end': '1/22/17'}
2019-01-20 11:21:55,374 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,374 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD81', 'units_rented': 9, 'price_per_day': 25, 'rental_start': '7/2/18', 'rental_end': '4/24/17'}
2019-01-20 11:21:55,374 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,375 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD10', 'units_rented': 4, 'price_per_day': 35, 'rental_start': '5/2/17', 'rental_end': '4/28/17'}
2019-01-20 11:21:55,375 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,375 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD75', 'units_rented': 1, 'price_per_day': 16, 'rental_start': '2/9/18', 'rental_end': '1/15/16'}
2019-01-20 11:21:55,375 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,376 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD73', 'units_rented': 4, 'price_per_day': 27, 'rental_start': '1/27/17', 'rental_end': '7/5/16'}
2019-01-20 11:21:55,376 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,376 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD63', 'units_rented': 3, 'price_per_day': 27, 'rental_start': '5/1/18', 'rental_end': '3/20/17'}
2019-01-20 11:21:55,376 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,377 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD67', 'units_rented': 7, 'price_per_day': 40, 'rental_start': '12/23/18', 'rental_end': '6/26/17'}
2019-01-20 11:21:55,377 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,377 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD73', 'units_rented': 4, 'price_per_day': 22, 'rental_start': '6/2/18', 'rental_end': '3/21/18'}
2019-01-20 11:21:55,377 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,377 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD1', 'units_rented': 4, 'price_per_day': 21, 'rental_start': '8/26/16', 'rental_end': '5/4/16'}
2019-01-20 11:21:55,378 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,378 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD69', 'units_rented': 1, 'price_per_day': 37, 'rental_start': '11/26/16', 'rental_end': '9/23/16'}
2019-01-20 11:21:55,378 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,378 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD24', 'units_rented': 5, 'price_per_day': 32, 'rental_start': '2/23/17', 'rental_end': '1/2/16'}
2019-01-20 11:21:55,378 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,378 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD45', 'units_rented': 7, 'price_per_day': 37, 'rental_start': '10/29/18', 'rental_end': '2/21/17'}
2019-01-20 11:21:55,379 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,379 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD48', 'units_rented': 7, 'price_per_day': 9, 'rental_start': '3/2/18', 'rental_end': '8/29/16'}
2019-01-20 11:21:55,379 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,379 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD87', 'units_rented': 8, 'price_per_day': 21, 'rental_start': '6/17/18', 'rental_end': '2/12/16'}
2019-01-20 11:21:55,380 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,380 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD71', 'units_rented': 5, 'price_per_day': 32, 'rental_start': '6/12/17', 'rental_end': '1/12/17'}
2019-01-20 11:21:55,380 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,380 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD24', 'units_rented': 8, 'price_per_day': 31, 'rental_start': '10/10/16', 'rental_end': '4/12/16'}
2019-01-20 11:21:55,380 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,380 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD65', 'units_rented': 1, 'price_per_day': 9, 'rental_start': '9/17/17', 'rental_end': '2/7/16'}
2019-01-20 11:21:55,380 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,380 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD72', 'units_rented': 6, 'price_per_day': 6, 'rental_start': '7/14/17', 'rental_end': '7/6/16'}
2019-01-20 11:21:55,380 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,380 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD48', 'units_rented': 7, 'price_per_day': 33, 'rental_start': '11/4/17', 'rental_end': '9/6/16'}
2019-01-20 11:21:55,380 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,380 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD61', 'units_rented': 10, 'price_per_day': 39, 'rental_start': '10/21/18', 'rental_end': '5/31/16'}
2019-01-20 11:21:55,382 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,382 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD97', 'units_rented': 4, 'price_per_day': 33, 'rental_start': '3/5/18', 'rental_end': '1/30/18'}
2019-01-20 11:21:55,382 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,382 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD99', 'units_rented': 10, 'price_per_day': 10, 'rental_start': '10/4/18', 'rental_end': '1/17/18'}
2019-01-20 11:21:55,382 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,382 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD29', 'units_rented': 4, 'price_per_day': 40, 'rental_start': '9/30/17', 'rental_end': '6/29/17'}
2019-01-20 11:21:55,382 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,382 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD40', 'units_rented': 3, 'price_per_day': 32, 'rental_start': '8/22/16', 'rental_end': '4/18/16'}
2019-01-20 11:21:55,382 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,382 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD11', 'units_rented': 9, 'price_per_day': 32, 'rental_start': '7/22/18', 'rental_end': '8/1/17'}
2019-01-20 11:21:55,382 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,382 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD68', 'units_rented': 6, 'price_per_day': 37, 'rental_start': '11/27/16', 'rental_end': '9/15/16'}
2019-01-20 11:21:55,385 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,385 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD45', 'units_rented': 7, 'price_per_day': 18, 'rental_start': '1/13/16', 'rental_end': '1/7/16'}
2019-01-20 11:21:55,385 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,385 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD54', 'units_rented': 9, 'price_per_day': 6, 'rental_start': '7/9/18', 'rental_end': '2/1/18'}
2019-01-20 11:21:55,386 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,386 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD99', 'units_rented': 9, 'price_per_day': 14, 'rental_start': '9/16/18', 'rental_end': '8/7/18'}
2019-01-20 11:21:55,386 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,386 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD81', 'units_rented': 7, 'price_per_day': 38, 'rental_start': '11/2/18', 'rental_end': '9/15/17'}
2019-01-20 11:21:55,387 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,387 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD15', 'units_rented': 9, 'price_per_day': 17, 'rental_start': '2/24/17', 'rental_end': '3/20/16'}
2019-01-20 11:21:55,387 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,387 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD47', 'units_rented': 5, 'price_per_day': 23, 'rental_start': '12/9/18', 'rental_end': '9/10/17'}
2019-01-20 11:21:55,388 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,388 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD35', 'units_rented': 6, 'price_per_day': 5, 'rental_start': '9/9/17', 'rental_end': '4/29/16'}
2019-01-20 11:21:55,388 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,388 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD14', 'units_rented': 8, 'price_per_day': 28, 'rental_start': '7/25/16', 'rental_end': '7/3/16'}
2019-01-20 11:21:55,388 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,389 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD59', 'units_rented': 7, 'price_per_day': 32, 'rental_start': '10/20/18', 'rental_end': '2/13/16'}
2019-01-20 11:21:55,389 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,389 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD8', 'units_rented': 2, 'price_per_day': 7, 'rental_start': '4/5/17', 'rental_end': '9/8/16'}
2019-01-20 11:21:55,389 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,389 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD53', 'units_rented': 4, 'price_per_day': 11, 'rental_start': '7/19/18', 'rental_end': '6/26/17'}
2019-01-20 11:21:55,390 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,390 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD64', 'units_rented': 9, 'price_per_day': 37, 'rental_start': '7/17/18', 'rental_end': '11/16/17'}
2019-01-20 11:21:55,390 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,390 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD94', 'units_rented': 6, 'price_per_day': 5, 'rental_start': '9/13/18', 'rental_end': '1/27/16'}
2019-01-20 11:21:55,390 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,391 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD54', 'units_rented': 10, 'price_per_day': 12, 'rental_start': '8/22/17', 'rental_end': '3/25/17'}
2019-01-20 11:21:55,391 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,391 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD34', 'units_rented': 7, 'price_per_day': 10, 'rental_start': '10/5/18', 'rental_end': '7/4/16'}
2019-01-20 11:21:55,391 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,391 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD9', 'units_rented': 10, 'price_per_day': 23, 'rental_start': '9/14/18', 'rental_end': '9/6/17'}
2019-01-20 11:21:55,392 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,392 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD12', 'units_rented': 5, 'price_per_day': 30, 'rental_start': '4/27/18', 'rental_end': '2/13/18'}
2019-01-20 11:21:55,392 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,392 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD85', 'units_rented': 8, 'price_per_day': 34, 'rental_start': '1/3/18', 'rental_end': '1/20/17'}
2019-01-20 11:21:55,392 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,393 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD4', 'units_rented': 3, 'price_per_day': 11, 'rental_start': '7/2/18', 'rental_end': '8/20/16'}
2019-01-20 11:21:55,393 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,393 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD78', 'units_rented': 5, 'price_per_day': 21, 'rental_start': '9/8/17', 'rental_end': '2/4/17'}
2019-01-20 11:21:55,393 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,394 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD30', 'units_rented': 2, 'price_per_day': 25, 'rental_start': '1/4/18', 'rental_end': '3/31/16'}
2019-01-20 11:21:55,394 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,394 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD85', 'units_rented': 6, 'price_per_day': 17, 'rental_start': '2/17/16', 'rental_end': '1/1/16'}
2019-01-20 11:21:55,394 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,395 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD65', 'units_rented': 5, 'price_per_day': 20, 'rental_start': '11/27/16', 'rental_end': '1/30/16'}
2019-01-20 11:21:55,395 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,395 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD51', 'units_rented': 6, 'price_per_day': 21, 'rental_start': '3/5/18', 'rental_end': '6/16/17'}
2019-01-20 11:21:55,395 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,395 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD56', 'units_rented': 8, 'price_per_day': 25, 'rental_start': '7/24/18', 'rental_end': '4/24/17'}
2019-01-20 11:21:55,396 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,396 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD69', 'units_rented': 10, 'price_per_day': 40, 'rental_start': '9/3/17', 'rental_end': '8/17/17'}
2019-01-20 11:21:55,396 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,396 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD44', 'units_rented': 8, 'price_per_day': 25, 'rental_start': '11/27/16', 'rental_end': '11/13/16'}
2019-01-20 11:21:55,396 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,397 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD26', 'units_rented': 5, 'price_per_day': 29, 'rental_start': '11/21/17', 'rental_end': '2/3/16'}
2019-01-20 11:21:55,397 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,397 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD68', 'units_rented': 10, 'price_per_day': 29, 'rental_start': '12/31/18', 'rental_end': '10/19/18'}
2019-01-20 11:21:55,397 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,398 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD74', 'units_rented': 3, 'price_per_day': 25, 'rental_start': '6/26/17', 'rental_end': '4/3/16'}
2019-01-20 11:21:55,398 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,398 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD74', 'units_rented': 6, 'price_per_day': 7, 'rental_start': '7/6/18', 'rental_end': '6/2/18'}
2019-01-20 11:21:55,398 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,398 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD84', 'units_rented': 5, 'price_per_day': 36, 'rental_start': '9/19/18', 'rental_end': '9/10/16'}
2019-01-20 11:21:55,399 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,399 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD50', 'units_rented': 10, 'price_per_day': 18, 'rental_start': '8/27/17', 'rental_end': '7/29/17'}
2019-01-20 11:21:55,399 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,400 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD12', 'units_rented': 9, 'price_per_day': 26, 'rental_start': '12/9/18', 'rental_end': '9/15/17'}
2019-01-20 11:21:55,404 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,404 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD47', 'units_rented': 5, 'price_per_day': 25, 'rental_start': '7/14/16', 'rental_end': '3/5/16'}
2019-01-20 11:21:55,405 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,405 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD69', 'units_rented': 1, 'price_per_day': 38, 'rental_start': '4/2/18', 'rental_end': '11/22/16'}
2019-01-20 11:21:55,405 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,406 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD88', 'units_rented': 6, 'price_per_day': 15, 'rental_start': '9/26/17', 'rental_end': '12/8/16'}
2019-01-20 11:21:55,406 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,406 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD41', 'units_rented': 6, 'price_per_day': 9, 'rental_start': '6/15/18', 'rental_end': '3/1/18'}
2019-01-20 11:21:55,406 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,407 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD6', 'units_rented': 4, 'price_per_day': 19, 'rental_start': '12/23/17', 'rental_end': '4/2/16'}
2019-01-20 11:21:55,407 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,407 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD59', 'units_rented': 5, 'price_per_day': 20, 'rental_start': '9/8/17', 'rental_end': '5/17/17'}
2019-01-20 11:21:55,408 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,408 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD26', 'units_rented': 9, 'price_per_day': 12, 'rental_start': '5/18/17', 'rental_end': '1/15/17'}
2019-01-20 11:21:55,408 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,408 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD41', 'units_rented': 1, 'price_per_day': 9, 'rental_start': '4/25/18', 'rental_end': '4/25/17'}
2019-01-20 11:21:55,409 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,409 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD74', 'units_rented': 3, 'price_per_day': 10, 'rental_start': '10/9/17', 'rental_end': '8/8/16'}
2019-01-20 11:21:55,409 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,410 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD78', 'units_rented': 3, 'price_per_day': 27, 'rental_start': '8/23/17', 'rental_end': '6/23/16'}
2019-01-20 11:21:55,410 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,410 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD90', 'units_rented': 3, 'price_per_day': 31, 'rental_start': '9/25/18', 'rental_end': '1/12/16'}
2019-01-20 11:21:55,410 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,411 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD18', 'units_rented': 6, 'price_per_day': 24, 'rental_start': '9/22/16', 'rental_end': '4/5/16'}
2019-01-20 11:21:55,411 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,411 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD58', 'units_rented': 2, 'price_per_day': 28, 'rental_start': '9/2/18', 'rental_end': '2/13/18'}
2019-01-20 11:21:55,412 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,412 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD24', 'units_rented': 8, 'price_per_day': 22, 'rental_start': '10/6/17', 'rental_end': '3/8/16'}
2019-01-20 11:21:55,412 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,412 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD71', 'units_rented': 7, 'price_per_day': 32, 'rental_start': '2/19/17', 'rental_end': '11/17/16'}
2019-01-20 11:21:55,413 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,413 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD22', 'units_rented': 2, 'price_per_day': 39, 'rental_start': '11/24/17', 'rental_end': '5/6/16'}
2019-01-20 11:21:55,413 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,413 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD16', 'units_rented': 3, 'price_per_day': 39, 'rental_start': '8/18/17', 'rental_end': '4/23/17'}
2019-01-20 11:21:55,414 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,414 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD30', 'units_rented': 1, 'price_per_day': 10, 'rental_start': '11/17/17', 'rental_end': '9/2/17'}
2019-01-20 11:21:55,414 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,415 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD96', 'units_rented': 5, 'price_per_day': 35, 'rental_start': '8/18/17', 'rental_end': '11/24/16'}
2019-01-20 11:21:55,415 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,415 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD40', 'units_rented': 1, 'price_per_day': 32, 'rental_start': '5/26/17', 'rental_end': '11/5/16'}
2019-01-20 11:21:55,415 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,416 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD81', 'units_rented': 7, 'price_per_day': 32, 'rental_start': '2/16/18', 'rental_end': '10/13/17'}
2019-01-20 11:21:55,416 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,416 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD36', 'units_rented': 6, 'price_per_day': 21, 'rental_start': '9/2/18', 'rental_end': '10/18/17'}
2019-01-20 11:21:55,416 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,417 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD40', 'units_rented': 5, 'price_per_day': 28, 'rental_start': '10/16/17', 'rental_end': '8/8/17'}
2019-01-20 11:21:55,417 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,417 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD91', 'units_rented': 3, 'price_per_day': 7, 'rental_start': '9/14/17', 'rental_end': '3/30/17'}
2019-01-20 11:21:55,417 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,418 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD67', 'units_rented': 1, 'price_per_day': 40, 'rental_start': '1/6/17', 'rental_end': '8/22/16'}
2019-01-20 11:21:55,418 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,418 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD2', 'units_rented': 4, 'price_per_day': 33, 'rental_start': '12/9/17', 'rental_end': '5/20/17'}
2019-01-20 11:21:55,418 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,419 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD81', 'units_rented': 10, 'price_per_day': 25, 'rental_start': '9/19/18', 'rental_end': '7/10/18'}
2019-01-20 11:21:55,419 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,419 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD44', 'units_rented': 6, 'price_per_day': 14, 'rental_start': '12/3/17', 'rental_end': '7/14/17'}
2019-01-20 11:21:55,419 charges_calc.py:76  WARNING Rental start date is after rental end date.
2019-01-20 11:21:55,420 charges_calc.py:83  ERROR Bad data in file. Skipping data: {'product_code': 'PRD52', 'units_rented': 1, 'price_per_day': 14, 'rental_start': '12/13/18', 'rental_end': '7/6/18'}
2019-01-20 11:21:55,420 charges_calc.py:76  WARNING Rental start date is after rental end date.
