2019-01-29 16:34:28,612 charges_calc.py:61  DEBUG Logger level set to: DEBUG
2019-01-29 16:37:10,046 charges_calc.py:88  ERROR Load failed, non-conforming data: #524, {'product_code': 'PRD63', 'units_rented': 1, 'price_per_day': 37, 'rental_start': '7/29/18', 'rental_end': '3/22/18', 'total_days': -129, 'total_price': -4773}
2019-01-29 16:37:10,046 charges_calc.py:88  ERROR Load failed, non-conforming data: #525, {'product_code': 'PRD86', 'units_rented': 7, 'price_per_day': 34, 'rental_start': '2/18/18', 'rental_end': '10/26/17', 'total_days': -115, 'total_price': -3910}
2019-01-29 16:37:10,046 charges_calc.py:86  DEBUG Load success: #526, {'product_code': 'PRD2', 'units_rented': 3, 'price_per_day': 37, 'rental_start': '4/24/16', 'rental_end': '2/4/18', 'total_days': 651, 'total_price': 24087, 'sqrt_total_price': 155.19987113396712, 'unit_cost': 8029.0}
2019-01-29 16:37:10,046 charges_calc.py:86  DEBUG Load success: #527, {'product_code': 'PRD99', 'units_rented': 1, 'price_per_day': 10, 'rental_start': '4/28/16', 'rental_end': '1/12/18', 'total_days': 624, 'total_price': 6240, 'sqrt_total_price': 78.99367063252599, 'unit_cost': 6240.0}
2019-01-29 16:37:10,046 charges_calc.py:88  ERROR Load failed, non-conforming data: #528, {'product_code': 'PRD59', 'units_rented': 4, 'price_per_day': 28, 'rental_start': '5/30/18', 'rental_end': '2/6/16', 'total_days': -844, 'total_price': -23632}
2019-01-29 16:37:10,047 charges_calc.py:86  DEBUG Load success: #529, {'product_code': 'PRD96', 'units_rented': 9, 'price_per_day': 40, 'rental_start': '9/12/16', 'rental_end': '12/3/16', 'total_days': 82, 'total_price': 3280, 'sqrt_total_price': 57.271284253105414, 'unit_cost': 364.44444444444446}
2019-01-29 16:37:10,047 charges_calc.py:86  DEBUG Load success: #530, {'product_code': 'PRD10', 'units_rented': 6, 'price_per_day': 38, 'rental_start': '3/11/16', 'rental_end': '7/13/17', 'total_days': 489, 'total_price': 18582, 'sqrt_total_price': 136.31580979475564, 'unit_cost': 3097.0}
2019-01-29 16:37:10,047 charges_calc.py:86  DEBUG Load success: #531, {'product_code': 'PRD5', 'units_rented': 4, 'price_per_day': 19, 'rental_start': '10/5/17', 'rental_end': '11/26/18', 'total_days': 417, 'total_price': 7923, 'sqrt_total_price': 89.01123524589467, 'unit_cost': 1980.75}
2019-01-29 16:37:10,047 charges_calc.py:88  ERROR Load failed, non-conforming data: #532, {'product_code': 'PRD81', 'units_rented': 10, 'price_per_day': 34, 'rental_start': '12/7/18', 'rental_end': '10/30/17', 'total_days': -403, 'total_price': -13702}
2019-01-29 16:37:10,047 charges_calc.py:88  ERROR Load failed, non-conforming data: #533, {'product_code': 'PRD66', 'units_rented': 1, 'price_per_day': 14, 'rental_start': '3/29/18', 'rental_end': '12/28/16', 'total_days': -456, 'total_price': -6384}
2019-01-29 16:37:10,047 charges_calc.py:86  DEBUG Load success: #534, {'product_code': 'PRD30', 'units_rented': 5, 'price_per_day': 11, 'rental_start': '6/9/16', 'rental_end': '6/24/17', 'total_days': 380, 'total_price': 4180, 'sqrt_total_price': 64.65291950097846, 'unit_cost': 836.0}
2019-01-29 16:37:10,048 charges_calc.py:88  ERROR Load failed, non-conforming data: #535, {'product_code': 'PRD79', 'units_rented': 7, 'price_per_day': 26, 'rental_start': '6/5/18', 'rental_end': '11/22/16', 'total_days': -560, 'total_price': -14560}
2019-01-29 16:37:10,049 charges_calc.py:88  ERROR Load failed, non-conforming data: #536, {'product_code': 'PRD94', 'units_rented': 6, 'price_per_day': 39, 'rental_start': '12/29/18', 'rental_end': '7/3/18', 'total_days': -179, 'total_price': -6981}
2019-01-29 16:37:10,049 charges_calc.py:88  ERROR Load failed, non-conforming data: #537, {'product_code': 'PRD71', 'units_rented': 1, 'price_per_day': 36, 'rental_start': '6/30/17', 'rental_end': '8/29/16', 'total_days': -305, 'total_price': -10980}
2019-01-29 16:37:10,050 charges_calc.py:88  ERROR Load failed, non-conforming data: #538, {'product_code': 'PRD5', 'units_rented': 10, 'price_per_day': 34, 'rental_start': '11/24/16', 'rental_end': '2/22/16', 'total_days': -276, 'total_price': -9384}
2019-01-29 16:37:10,051 charges_calc.py:88  ERROR Load failed, non-conforming data: #539, {'product_code': 'PRD74', 'units_rented': 8, 'price_per_day': 23, 'rental_start': '7/28/17', 'rental_end': '7/3/16', 'total_days': -390, 'total_price': -8970}
2019-01-29 16:37:10,052 charges_calc.py:86  DEBUG Load success: #540, {'product_code': 'PRD84', 'units_rented': 7, 'price_per_day': 34, 'rental_start': '11/20/17', 'rental_end': '1/11/18', 'total_days': 52, 'total_price': 1768, 'sqrt_total_price': 42.04759208325728, 'unit_cost': 252.57142857142858}
2019-01-29 16:37:10,053 charges_calc.py:88  ERROR Load failed, non-conforming data: #541, {'product_code': 'PRD54', 'units_rented': 7, 'price_per_day': 20, 'rental_start': '8/12/18', 'rental_end': '5/5/16', 'total_days': -829, 'total_price': -16580}
2019-01-29 16:37:10,053 charges_calc.py:86  DEBUG Load success: #542, {'product_code': 'PRD44', 'units_rented': 7, 'price_per_day': 31, 'rental_start': '12/20/17', 'rental_end': '11/19/18',
'total_days': 334, 'total_price': 10354, 'sqrt_total_price': 101.75460677532, 'unit_cost': 1479.142857142857}
2019-01-29 16:37:10,054 charges_calc.py:86  DEBUG Load success: #543, {'product_code': 'PRD26', 'units_rented': 5, 'price_per_day': 14, 'rental_start': '2/27/17', 'rental_end': '3/4/17', 'total_days': 5, 'total_price': 70, 'sqrt_total_price': 8.366600265340756, 'unit_cost': 14.0}
2019-01-29 16:37:10,055 charges_calc.py:88  ERROR Load failed, non-conforming data: #544, {'product_code': 'PRD53', 'units_rented': 2, 'price_per_day': 14, 'rental_start': '1/9/18', 'rental_end': '6/19/17', 'total_days': -204, 'total_price': -2856}
2019-01-29 16:37:10,055 charges_calc.py:88  ERROR Load failed, non-conforming data: #545, {'product_code': 'PRD66', 'units_rented': 4, 'price_per_day': 27, 'rental_start': '11/8/18', 'rental_end': '9/27/17', 'total_days': -407, 'total_price': -10989}
2019-01-29 16:37:10,058 charges_calc.py:88  ERROR Load failed, non-conforming data: #546, {'product_code': 'PRD81', 'units_rented': 9, 'price_per_day': 37, 'rental_start': '11/10/16', 'rental_end': '6/16/16', 'total_days': -147, 'total_price': -5439}
2019-01-29 16:37:10,058 charges_calc.py:86  DEBUG Load success: #547, {'product_code': 'PRD28', 'units_rented': 3, 'price_per_day': 15, 'rental_start': '5/28/16', 'rental_end': '12/2/17', 'total_days': 553, 'total_price': 8295, 'sqrt_total_price': 91.0768905925098, 'unit_cost': 2765.0}
2019-01-29 16:37:10,059 charges_calc.py:88  ERROR Load failed, non-conforming data: #548, {'product_code': 'PRD58', 'units_rented': 2, 'price_per_day': 39, 'rental_start': '10/27/18', 'rental_end': '10/20/17', 'total_days': -372, 'total_price': -14508}
2019-01-29 16:37:10,059 charges_calc.py:86  DEBUG Load success: #549, {'product_code': 'PRD0', 'units_rented': 6, 'price_per_day': 28, 'rental_start': '7/20/17', 'rental_end': '10/14/17', 'total_days': 86, 'total_price': 2408, 'sqrt_total_price': 49.07137658554119, 'unit_cost': 401.3333333333333}
2019-01-29 16:37:10,059 charges_calc.py:88  ERROR Load failed, non-conforming data: #550, {'product_code': 'PRD40', 'units_rented': 7, 'price_per_day': 39, 'rental_start': '9/5/17', 'rental_end': '5/30/16', 'total_days': -463, 'total_price': -18057}
2019-01-29 16:37:10,059 charges_calc.py:88  ERROR Load failed, non-conforming data: #551, {'product_code': 'PRD34', 'units_rented': 9, 'price_per_day': 10, 'rental_start': '6/24/18', 'rental_end': '8/8/17', 'total_days': -320, 'total_price': -3200}
2019-01-29 16:37:10,059 charges_calc.py:86  DEBUG Load success: #552, {'product_code': 'PRD16', 'units_rented': 7, 'price_per_day': 27, 'rental_start': '1/11/16', 'rental_end': '1/6/18', 'total_days': 726, 'total_price': 19602, 'sqrt_total_price': 140.0071426749364, 'unit_cost': 2800.285714285714}
2019-01-29 16:37:10,059 charges_calc.py:86  DEBUG Load success: #553, {'product_code': 'PRD75', 'units_rented': 4, 'price_per_day': 24, 'rental_start': '12/17/16', 'rental_end': '7/31/17', 'total_days': 226, 'total_price': 5424, 'sqrt_total_price': 73.64781055808787, 'unit_cost': 1356.0}
2019-01-29 16:37:10,060 charges_calc.py:86  DEBUG Load success: #554, {'product_code': 'PRD70', 'units_rented': 4, 'price_per_day': 6, 'rental_start': '5/7/16', 'rental_end': '3/10/18', 'total_days': 672, 'total_price': 4032, 'sqrt_total_price': 63.49803146555018, 'unit_cost': 1008.0}
2019-01-29 16:37:10,060 charges_calc.py:88  ERROR Load failed, non-conforming data: #555, {'product_code': 'PRD42', 'units_rented': 10, 'price_per_day': 40, 'rental_start': '6/15/17', 'rental_end': '4/15/17', 'total_days': -61, 'total_price': -2440}
2019-01-29 16:37:10,060 charges_calc.py:86  DEBUG Load success: #556, {'product_code': 'PRD81', 'units_rented': 1, 'price_per_day': 36, 'rental_start': '11/23/17', 'rental_end': '11/9/18', 'total_days': 351, 'total_price': 12636, 'sqrt_total_price': 112.40996397117117, 'unit_cost': 12636.0}
2019-01-29 16:37:10,060 charges_calc.py:86  DEBUG Load success: #557, {'product_code': 'PRD99', 'units_rented': 3, 'price_per_day': 39, 'rental_start': '3/18/16', 'rental_end': '7/16/17', 'total_days': 485, 'total_price': 18915, 'sqrt_total_price': 137.5318145012273, 'unit_cost': 6305.0}
2019-01-29 16:37:10,060 charges_calc.py:88  ERROR Load failed, non-conforming data: #558, {'product_code': 'PRD45', 'units_rented': 8, 'price_per_day': 28, 'rental_start': '9/24/18', 'rental_end': '6/10/18', 'total_days': -106, 'total_price': -2968}
2019-01-29 16:37:10,060 charges_calc.py:86  DEBUG Load success: #559, {'product_code': 'PRD82', 'units_rented': 7, 'price_per_day': 10, 'rental_start': '11/25/17', 'rental_end': '7/28/18', 'total_days': 245, 'total_price': 2450, 'sqrt_total_price': 49.49747468305833, 'unit_cost': 350.0}
2019-01-29 16:37:10,060 charges_calc.py:86  DEBUG Load success: #560, {'product_code': 'PRD0', 'units_rented': 2, 'price_per_day': 15, 'rental_start': '6/20/16', 'rental_end': '1/18/17', 'total_days': 212, 'total_price': 3180, 'sqrt_total_price': 56.39148871948674, 'unit_cost': 1590.0}
2019-01-29 16:37:10,061 charges_calc.py:88  ERROR Load failed, non-conforming data: #561, {'product_code': 'PRD35', 'units_rented': 1, 'price_per_day': 30, 'rental_start': '7/14/18', 'rental_end': '5/15/16', 'total_days': -790, 'total_price': -23700}
2019-01-29 16:37:10,061 charges_calc.py:88  ERROR Load failed, non-conforming data: #562, {'product_code': 'PRD9', 'units_rented': 7, 'price_per_day': 32, 'rental_start': '11/18/18', 'rental_end': '8/14/18', 'total_days': -96, 'total_price': -3072}
2019-01-29 16:37:10,061 charges_calc.py:86  DEBUG Load success: #563, {'product_code': 'PRD49', 'units_rented': 3, 'price_per_day': 24, 'rental_start': '7/19/17', 'rental_end': '6/11/18', 'total_days': 327, 'total_price': 7848, 'sqrt_total_price': 88.58893836140041, 'unit_cost': 2616.0}
2019-01-29 16:37:10,061 charges_calc.py:86  DEBUG Load success: #564, {'product_code': 'PRD72', 'units_rented': 8, 'price_per_day': 17, 'rental_start': '7/26/17', 'rental_end': '4/11/18', 'total_days': 259, 'total_price': 4403, 'sqrt_total_price': 66.35510530471637, 'unit_cost': 550.375}
2019-01-29 16:37:10,061 charges_calc.py:86  DEBUG Load success: #565, {'product_code': 'PRD37', 'units_rented': 6, 'price_per_day': 36, 'rental_start': '6/4/17', 'rental_end': '8/20/17', 'total_days': 77, 'total_price': 2772, 'sqrt_total_price': 52.64978632435273, 'unit_cost': 462.0}
2019-01-29 16:37:10,061 charges_calc.py:88  ERROR Load failed, non-conforming data: #566, {'product_code': 'PRD3', 'units_rented': 3, 'price_per_day': 33, 'rental_start': '11/25/18', 'rental_end': '2/27/16', 'total_days': -1002, 'total_price': -33066}
2019-01-29 16:37:10,062 charges_calc.py:86  DEBUG Load success: #567, {'product_code': 'PRD49', 'units_rented': 1, 'price_per_day': 28, 'rental_start': '11/7/16', 'rental_end': '12/2/17', 'total_days': 390, 'total_price': 10920, 'sqrt_total_price': 104.49880382090505, 'unit_cost': 10920.0}
2019-01-29 16:37:10,062 charges_calc.py:86  DEBUG Load success: #568, {'product_code': 'PRD85', 'units_rented': 1, 'price_per_day': 26, 'rental_start': '4/17/17', 'rental_end': '9/17/18', 'total_days': 518, 'total_price': 13468, 'sqrt_total_price': 116.05171261123206, 'unit_cost': 13468.0}
2019-01-29 16:37:10,062 charges_calc.py:88  ERROR Load failed, non-conforming data: #569, {'product_code': 'PRD43', 'units_rented': 8, 'price_per_day': 37, 'rental_start': '10/1/18', 'rental_end': '5/30/18', 'total_days': -124, 'total_price': -4588}
2019-01-29 16:37:10,062 charges_calc.py:88  ERROR Load failed, non-conforming data: #570, {'product_code': 'PRD7', 'units_rented': 4, 'price_per_day': 38, 'rental_start': '11/21/17', 'rental_end': '7/13/17', 'total_days': -131, 'total_price': -4978}
2019-01-29 16:37:10,062 charges_calc.py:86  DEBUG Load success: #571, {'product_code': 'PRD40', 'units_rented': 5, 'price_per_day': 12, 'rental_start': '7/3/16', 'rental_end': '7/10/16', 'total_days': 7, 'total_price': 84, 'sqrt_total_price': 9.16515138991168, 'unit_cost': 16.8}
2019-01-29 16:37:10,062 charges_calc.py:88  ERROR Load failed, non-conforming data: #572, {'product_code': 'PRD38', 'units_rented': 9, 'price_per_day': 10, 'rental_start': '10/13/18', 'rental_end': '8/7/16', 'total_days': -797, 'total_price': -7970}
2019-01-29 16:37:10,062 charges_calc.py:86  DEBUG Load success: #573, {'product_code': 'PRD62', 'units_rented': 4, 'price_per_day': 23, 'rental_start': '2/20/18', 'rental_end': '3/12/18', 'total_days': 20, 'total_price': 460, 'sqrt_total_price': 21.447610589527216, 'unit_cost': 115.0}
2019-01-29 16:37:10,063 charges_calc.py:86  DEBUG Load success: #574, {'product_code': 'PRD13', 'units_rented': 2, 'price_per_day': 9, 'rental_start': '5/18/16', 'rental_end': '8/19/18', 'total_days': 823, 'total_price': 7407, 'sqrt_total_price': 86.06392972668631, 'unit_cost': 3703.5}
2019-01-29 16:37:10,063 charges_calc.py:88  ERROR Load failed, non-conforming data: #575, {'product_code': 'PRD91', 'units_rented': 9, 'price_per_day': 12, 'rental_start': '8/1/17', 'rental_end': '1/22/17', 'total_days': -191, 'total_price': -2292}
2019-01-29 16:37:10,063 charges_calc.py:86  DEBUG Load success: #576, {'product_code': 'PRD95', 'units_rented': 3, 'price_per_day': 39, 'rental_start': '10/7/16', 'rental_end': '6/9/18', 'total_days': 610, 'total_price': 23790, 'sqrt_total_price': 154.2400726140908, 'unit_cost': 7930.0}
2019-01-29 16:37:10,063 charges_calc.py:86  DEBUG Load success: #577, {'product_code': 'PRD89', 'units_rented': 8, 'price_per_day': 26, 'rental_start': '1/6/17', 'rental_end': '4/23/18', 'total_days': 472, 'total_price': 12272, 'sqrt_total_price': 110.77905939300983, 'unit_cost': 1534.0}
2019-01-29 16:37:10,063 charges_calc.py:86  DEBUG Load success: #578, {'product_code': 'PRD79', 'units_rented': 2, 'price_per_day': 40, 'rental_start': '1/5/16', 'rental_end': '3/9/16', 'total_days': 64, 'total_price': 2560, 'sqrt_total_price': 50.59644256269407, 'unit_cost': 1280.0}
2019-01-29 16:37:10,063 charges_calc.py:86  DEBUG Load success: #579, {'product_code': 'PRD31', 'units_rented': 10, 'price_per_day': 26, 'rental_start': '7/14/17', 'rental_end': '9/5/17', 'total_days': 53, 'total_price': 1378, 'sqrt_total_price': 37.12142238654117, 'unit_cost': 137.8}
2019-01-29 16:37:10,064 charges_calc.py:88  ERROR Load failed, non-conforming data: #580, {'product_code': 'PRD81', 'units_rented': 9, 'price_per_day': 25, 'rental_start': '7/2/18', 'rental_end': '4/24/17', 'total_days': -434, 'total_price': -10850}
2019-01-29 16:37:10,064 charges_calc.py:86  DEBUG Load success: #581, {'product_code': 'PRD33', 'units_rented': 3, 'price_per_day': 24, 'rental_start': '8/3/16', 'rental_end': '5/9/18', 'total_days': 644, 'total_price': 15456, 'sqrt_total_price': 124.32216214336043, 'unit_cost': 5152.0}
2019-01-29 16:37:10,064 charges_calc.py:88  ERROR Load failed, non-conforming data: #582, {'product_code': 'PRD10', 'units_rented': 4, 'price_per_day': 35, 'rental_start': '5/2/17', 'rental_end': '4/28/17', 'total_days': -4, 'total_price': -140}
2019-01-29 16:37:10,064 charges_calc.py:86  DEBUG Load success: #583, {'product_code': 'PRD3', 'units_rented': 1, 'price_per_day': 39, 'rental_start': '6/15/17', 'rental_end': '5/19/18', 'total_days': 338, 'total_price': 13182, 'sqrt_total_price': 114.81289126226201, 'unit_cost': 13182.0}
2019-01-29 16:37:10,064 charges_calc.py:86  DEBUG Load success: #584, {'product_code': 'PRD37', 'units_rented': 10, 'price_per_day': 18, 'rental_start': '4/16/16', 'rental_end': '10/6/18', 'total_days': 903, 'total_price': 16254, 'sqrt_total_price': 127.49117616525467, 'unit_cost': 1625.4}
2019-01-29 16:37:10,064 charges_calc.py:88  ERROR Load failed, non-conforming data: #585, {'product_code': 'PRD75', 'units_rented': 1, 'price_per_day': 16, 'rental_start': '2/9/18', 'rental_end': '1/15/16', 'total_days': -756, 'total_price': -12096}
2019-01-29 16:37:10,064 charges_calc.py:88  ERROR Load failed, non-conforming data: #586, {'product_code': 'PRD73', 'units_rented': 4, 'price_per_day': 27, 'rental_start': '1/27/17', 'rental_end': '7/5/16', 'total_days': -206, 'total_price': -5562}
2019-01-29 16:37:10,065 charges_calc.py:88  ERROR Load failed, non-conforming data: #587, {'product_code': 'PRD63', 'units_rented': 3, 'price_per_day': 27, 'rental_start': '5/1/18', 'rental_end': '3/20/17', 'total_days': -407, 'total_price': -10989}
2019-01-29 16:37:10,065 charges_calc.py:86  DEBUG Load success: #588, {'product_code': 'PRD70', 'units_rented': 5, 'price_per_day': 6, 'rental_start': '5/13/16', 'rental_end': '9/23/17', 'total_days': 498, 'total_price': 2988, 'sqrt_total_price': 54.662601474865795, 'unit_cost': 597.6}
2019-01-29 16:37:10,065 charges_calc.py:86  DEBUG Load success: #589, {'product_code': 'PRD60', 'units_rented': 10, 'price_per_day': 16, 'rental_start': '4/3/16', 'rental_end': '6/1/16', 'total_days': 59, 'total_price': 944, 'sqrt_total_price': 30.72458299147443, 'unit_cost': 94.4}
2019-01-29 16:37:10,066 charges_calc.py:88  ERROR Load failed, non-conforming data: #590, {'product_code': 'PRD67', 'units_rented': 7, 'price_per_day': 40, 'rental_start': '12/23/18', 'rental_end': '6/26/17', 'total_days': -545, 'total_price': -21800}
2019-01-29 16:37:10,071 charges_calc.py:88  ERROR Load failed, non-conforming data: #591, {'product_code': 'PRD73', 'units_rented': 4, 'price_per_day': 22, 'rental_start': '6/2/18', 'rental_end': '3/21/18', 'total_days': -73, 'total_price': -1606}
2019-01-29 16:37:10,072 charges_calc.py:88  ERROR Load failed, non-conforming data: #592, {'product_code': 'PRD1', 'units_rented': 4, 'price_per_day': 21, 'rental_start': '8/26/16', 'rental_end': '5/4/16', 'total_days': -114, 'total_price': -2394}
2019-01-29 16:37:10,076 charges_calc.py:88  ERROR Load failed, non-conforming data: #593, {'product_code': 'PRD69', 'units_rented': 1, 'price_per_day': 37, 'rental_start': '11/26/16', 'rental_end': '9/23/16', 'total_days': -64, 'total_price': -2368}
2019-01-29 16:37:10,098 charges_calc.py:86  DEBUG Load success: #594, {'product_code': 'PRD51', 'units_rented': 7, 'price_per_day': 30, 'rental_start': '5/6/16', 'rental_end': '8/21/17', 'total_days': 472, 'total_price': 14160, 'sqrt_total_price': 118.99579824514814, 'unit_cost': 2022.857142857143}
2019-01-29 16:37:10,098 charges_calc.py:88  ERROR Load failed, non-conforming data: #595, {'product_code': 'PRD24', 'units_rented': 5, 'price_per_day': 32, 'rental_start': '2/23/17', 'rental_end': '1/2/16', 'total_days': -418, 'total_price': -13376}
2019-01-29 16:37:10,099 charges_calc.py:86  DEBUG Load success: #596, {'product_code': 'PRD72', 'units_rented': 3, 'price_per_day': 5, 'rental_start': '3/9/17', 'rental_end': '10/2/17', 'total_days': 207, 'total_price': 1035, 'sqrt_total_price': 32.17141588429082, 'unit_cost': 345.0}
2019-01-29 16:37:10,099 charges_calc.py:88  ERROR Load failed, non-conforming data: #597, {'product_code': 'PRD45', 'units_rented': 7, 'price_per_day': 37, 'rental_start': '10/29/18', 'rental_end': '2/21/17', 'total_days': -615, 'total_price': -22755}
2019-01-29 16:37:10,099 charges_calc.py:88  ERROR Load failed, non-conforming data: #598, {'product_code': 'PRD48', 'units_rented': 7, 'price_per_day': 9, 'rental_start': '3/2/18', 'rental_end': '8/29/16', 'total_days': -550, 'total_price': -4950}
2019-01-29 16:37:10,100 charges_calc.py:88  ERROR Load failed, non-conforming data: #599, {'product_code': 'PRD87', 'units_rented': 8, 'price_per_day': 21, 'rental_start': '6/17/18', 'rental_end': '2/12/16', 'total_days': -856, 'total_price': -17976}
2019-01-29 16:37:10,100 charges_calc.py:86  DEBUG Load success: #600, {'product_code': 'PRD99', 'units_rented': 10, 'price_per_day': 25, 'rental_start': '10/8/16', 'rental_end': '8/20/17', 'total_days': 316, 'total_price': 7900, 'sqrt_total_price': 88.88194417315589, 'unit_cost': 790.0}
2019-01-29 16:37:10,100 charges_calc.py:88  ERROR Load failed, non-conforming data: #601, {'product_code': 'PRD71', 'units_rented': 5, 'price_per_day': 32, 'rental_start': '6/12/17', 'rental_end': '1/12/17', 'total_days': -151, 'total_price': -4832}
2019-01-29 16:37:10,102 charges_calc.py:88  ERROR Load failed, non-conforming data: #602, {'product_code': 'PRD24', 'units_rented': 8, 'price_per_day': 31, 'rental_start': '10/10/16', 'rental_end': '4/12/16', 'total_days': -181, 'total_price': -5611}
2019-01-29 16:37:10,103 charges_calc.py:88  ERROR Load failed, non-conforming data: #603, {'product_code': 'PRD65', 'units_rented': 1, 'price_per_day': 9, 'rental_start': '9/17/17', 'rental_end': '2/7/16', 'total_days': -588, 'total_price': -5292}
2019-01-29 16:37:10,103 charges_calc.py:88  ERROR Load failed, non-conforming data: #604, {'product_code': 'PRD72', 'units_rented': 6, 'price_per_day': 6, 'rental_start': '7/14/17', 'rental_end': '7/6/16', 'total_days': -373, 'total_price': -2238}
2019-01-29 16:37:10,103 charges_calc.py:88  ERROR Load failed, non-conforming data: #605, {'product_code': 'PRD48', 'units_rented': 7, 'price_per_day': 33, 'rental_start': '11/4/17', 'rental_end': '9/6/16', 'total_days': -424, 'total_price': -13992}
2019-01-29 16:37:10,104 charges_calc.py:88  ERROR Load failed, non-conforming data: #606, {'product_code': 'PRD61', 'units_rented': 10, 'price_per_day': 39, 'rental_start': '10/21/18', 'rental_end': '5/31/16', 'total_days': -873, 'total_price': -34047}
2019-01-29 16:37:10,104 charges_calc.py:86  DEBUG Load success: #607, {'product_code': 'PRD83', 'units_rented': 2, 'price_per_day': 35, 'rental_start': '4/12/17', 'rental_end': '10/16/18', 'total_days': 552, 'total_price': 19320, 'sqrt_total_price': 138.99640283115244, 'unit_cost': 9660.0}
2019-01-29 16:37:10,105 charges_calc.py:86  DEBUG Load success: #608, {'product_code': 'PRD38', 'units_rented': 2, 'price_per_day': 21, 'rental_start': '7/12/16', 'rental_end': '7/31/16', 'total_days': 19, 'total_price': 399, 'sqrt_total_price': 19.974984355438178, 'unit_cost': 199.5}
2019-01-29 16:37:10,105 charges_calc.py:86  DEBUG Load success: #609, {'product_code': 'PRD96', 'units_rented': 5, 'price_per_day': 18, 'rental_start': '1/16/16', 'rental_end': '7/24/18', 'total_days': 920, 'total_price': 16560, 'sqrt_total_price': 128.6856635371633, 'unit_cost': 3312.0}
2019-01-29 16:37:10,105 charges_calc.py:86  DEBUG Load success: #610, {'product_code': 'PRD94', 'units_rented': 9, 'price_per_day': 24, 'rental_start': '1/23/18', 'rental_end': '11/4/18', 'total_days': 285, 'total_price': 6840, 'sqrt_total_price': 82.70429251254133, 'unit_cost': 760.0}
2019-01-29 16:37:10,105 charges_calc.py:88  ERROR Load failed, non-conforming data: #611, {'product_code': 'PRD97', 'units_rented': 4, 'price_per_day': 33, 'rental_start': '3/5/18', 'rental_end': '1/30/18', 'total_days': -34, 'total_price': -1122}
2019-01-29 16:37:10,106 charges_calc.py:86  DEBUG Load success: #612, {'product_code': 'PRD90', 'units_rented': 2, 'price_per_day': 32, 'rental_start': '12/12/16', 'rental_end': '8/29/17', 'total_days': 260, 'total_price': 8320, 'sqrt_total_price': 91.21403400793103, 'unit_cost': 4160.0}
2019-01-29 16:37:10,106 charges_calc.py:88  ERROR Load failed, non-conforming data: #613, {'product_code': 'PRD99', 'units_rented': 10, 'price_per_day': 10, 'rental_start': '10/4/18', 'rental_end': '1/17/18', 'total_days': -260, 'total_price': -2600}
2019-01-29 16:37:10,106 charges_calc.py:86  DEBUG Load success: #614, {'product_code': 'PRD56', 'units_rented': 1, 'price_per_day': 16, 'rental_start': '3/6/18', 'rental_end': '12/7/18', 'total_days': 276, 'total_price': 4416, 'sqrt_total_price': 66.4529909033446, 'unit_cost': 4416.0}
2019-01-29 16:37:10,106 charges_calc.py:88  ERROR Load failed, non-conforming data: #615, {'product_code': 'PRD29', 'units_rented': 4, 'price_per_day': 40, 'rental_start': '9/30/17', 'rental_end': '6/29/17', 'total_days': -93, 'total_price': -3720}
2019-01-29 16:37:10,107 charges_calc.py:86  DEBUG Load success: #616, {'product_code': 'PRD99', 'units_rented': 2, 'price_per_day': 35, 'rental_start': '8/24/16', 'rental_end': '4/27/17', 'total_days': 246, 'total_price': 8610, 'sqrt_total_price': 92.79008567729636, 'unit_cost': 4305.0}
2019-01-29 16:37:10,107 charges_calc.py:86  DEBUG Load success: #617, {'product_code': 'PRD87', 'units_rented': 10, 'price_per_day': 20, 'rental_start': '5/28/17', 'rental_end': '4/15/18', 'total_days': 322, 'total_price': 6440, 'sqrt_total_price': 80.24961059095551, 'unit_cost': 644.0}
2019-01-29 16:37:10,108 charges_calc.py:86  DEBUG Load success: #618, {'product_code': 'PRD96', 'units_rented': 9, 'price_per_day': 38, 'rental_start': '7/25/17', 'rental_end': '1/3/18', 'total_days': 162, 'total_price': 6156, 'sqrt_total_price': 78.46018098373213, 'unit_cost': 684.0}
2019-01-29 16:37:10,108 charges_calc.py:86  DEBUG Load success: #619, {'product_code': 'PRD30', 'units_rented': 6, 'price_per_day': 13, 'rental_start': '7/24/17', 'rental_end': '8/21/17', 'total_days': 28, 'total_price': 364, 'sqrt_total_price': 19.078784028338912, 'unit_cost': 60.666666666666664}
2019-01-29 16:37:10,108 charges_calc.py:86  DEBUG Load success: #620, {'product_code': 'PRD81', 'units_rented': 2, 'price_per_day': 16, 'rental_start': '8/13/16', 'rental_end': '1/19/18', 'total_days': 524, 'total_price': 8384, 'sqrt_total_price': 91.56418513807678, 'unit_cost': 4192.0}
2019-01-29 16:37:10,108 charges_calc.py:86  DEBUG Load success: #621, {'product_code': 'PRD40', 'units_rented': 3, 'price_per_day': 39, 'rental_start': '4/26/16', 'rental_end': '3/15/18', 'total_days': 688, 'total_price': 26832, 'sqrt_total_price': 163.80476183554617, 'unit_cost': 8944.0}
2019-01-29 16:37:10,108 charges_calc.py:88  ERROR Load failed, non-conforming data: #622, {'product_code': 'PRD40', 'units_rented': 3, 'price_per_day': 32, 'rental_start': '8/22/16', 'rental_end': '4/18/16', 'total_days': -126, 'total_price': -4032}
