2019-01-26 10:32:56,844 charges_calc.py:109 INFO called load_rentals_file function
2019-01-26 10:32:56,844 charges_calc.py:63  INFO load json file into data
2019-01-26 10:32:56,844 charges_calc.py:111 INFO called calculate_additional_fields function
2019-01-26 10:32:57,199 charges_calc.py:86  ERROR The rental end date 2016-01-02 00:00:00 is earlier than the rental start date 2017-02-23 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,200 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,200 charges_calc.py:86  ERROR The rental end date 2017-02-21 00:00:00 is earlier than the rental start date 2018-10-29 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,201 charges_calc.py:86  ERROR The rental end date 2016-08-29 00:00:00 is earlier than the rental start date 2018-03-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,206 charges_calc.py:86  ERROR The rental end date 2016-02-12 00:00:00 is earlier than the rental start date 2018-06-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,207 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,207 charges_calc.py:86  ERROR The rental end date 2017-01-12 00:00:00 is earlier than the rental start date 2017-06-12 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,207 charges_calc.py:86  ERROR The rental end date 2016-04-12 00:00:00 is earlier than the rental start date 2016-10-10 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,208 charges_calc.py:86  ERROR The rental end date 2016-02-07 00:00:00 is earlier than the rental start date 2017-09-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,208 charges_calc.py:86  ERROR The rental end date 2016-07-06 00:00:00 is earlier than the rental start date 2017-07-14 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,208 charges_calc.py:86  ERROR The rental end date 2016-09-06 00:00:00 is earlier than the rental start date 2017-11-04 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,209 charges_calc.py:86  ERROR The rental end date 2016-05-31 00:00:00 is earlier than the rental start date 2018-10-21 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,209 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,210 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,210 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,211 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,213 charges_calc.py:86  ERROR The rental end date 2018-01-30 00:00:00 is earlier than the rental start date 2018-03-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,213 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,213 charges_calc.py:86  ERROR The rental end date 2018-01-17 00:00:00 is earlier than the rental start date 2018-10-04 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,214 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,214 charges_calc.py:86  ERROR The rental end date 2017-06-29 00:00:00 is earlier than the rental start date 2017-09-30 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,215 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,215 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,216 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,216 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,217 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,217 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,218 charges_calc.py:86  ERROR The rental end date 2016-04-18 00:00:00 is earlier than the rental start date 2016-08-22 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,218 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,219 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,219 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,220 charges_calc.py:86  ERROR The rental end date 2017-08-01 00:00:00 is earlier than the rental start date 2018-07-22 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,220 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,220 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,221 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,222 charges_calc.py:86  ERROR The rental end date 2016-09-15 00:00:00 is earlier than the rental start date 2016-11-27 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,222 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,222 charges_calc.py:86  ERROR The rental end date 2016-01-07 00:00:00 is earlier than the rental start date 2016-01-13 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,223 charges_calc.py:86  ERROR The rental end date 2018-02-01 00:00:00 is earlier than the rental start date 2018-07-09 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,223 charges_calc.py:86  ERROR The rental end date 2018-08-07 00:00:00 is earlier than the rental start date 2018-09-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,224 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,225 charges_calc.py:86  ERROR The rental end date 2017-09-15 00:00:00 is earlier than the rental start date 2018-11-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,225 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,226 charges_calc.py:86  ERROR The rental end date 2016-03-20 00:00:00 is earlier than the rental start date 2017-02-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,226 charges_calc.py:86  ERROR The rental end date 2017-09-10 00:00:00 is earlier than the rental start date 2018-12-09 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,229 charges_calc.py:86  ERROR The rental end date 2016-04-29 00:00:00 is earlier than the rental start date 2017-09-09 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,230 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,231 charges_calc.py:86  ERROR The rental end date 2016-07-03 00:00:00 is earlier than the rental start date 2016-07-25 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,232 charges_calc.py:86  ERROR The rental end date 2016-02-13 00:00:00 is earlier than the rental start date 2018-10-20 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,233 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,238 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,238 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,239 charges_calc.py:86  ERROR The rental end date 2016-09-08 00:00:00 is earlier than the rental start date 2017-04-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,239 charges_calc.py:86  ERROR The rental end date 2017-06-26 00:00:00 is earlier than the rental start date 2018-07-19 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,240 charges_calc.py:86  ERROR The rental end date 2017-11-16 00:00:00 is earlier than the rental start date 2018-07-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,240 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,241 charges_calc.py:86  ERROR The rental end date 2016-01-27 00:00:00 is earlier than the rental start date 2018-09-13 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,241 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,242 charges_calc.py:86  ERROR The rental end date 2017-03-25 00:00:00 is earlier than the rental start date 2017-08-22 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,242 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,242 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,243 charges_calc.py:86  ERROR The rental end date 2016-07-04 00:00:00 is earlier than the rental start date 2018-10-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,243 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,244 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,244 charges_calc.py:86  ERROR The rental end date 2017-09-06 00:00:00 is earlier than the rental start date 2018-09-14 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,245 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,246 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,246 charges_calc.py:86  ERROR The rental end date 2018-02-13 00:00:00 is earlier than the rental start date 2018-04-27 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,247 charges_calc.py:86  ERROR The rental end date 2017-01-20 00:00:00 is earlier than the rental start date 2018-01-03 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,247 charges_calc.py:86  ERROR The rental end date 2016-08-20 00:00:00 is earlier than the rental start date 2018-07-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,248 charges_calc.py:86  ERROR The rental end date 2017-02-04 00:00:00 is earlier than the rental start date 2017-09-08 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,248 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,249 charges_calc.py:86  ERROR The rental end date 2016-03-31 00:00:00 is earlier than the rental start date 2018-01-04 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,249 charges_calc.py:86  ERROR The rental end date 2016-01-01 00:00:00 is earlier than the rental start date 2016-02-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,249 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,250 charges_calc.py:86  ERROR The rental end date 2016-01-30 00:00:00 is earlier than the rental start date 2016-11-27 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,250 charges_calc.py:86  ERROR The rental end date 2017-06-16 00:00:00 is earlier than the rental start date 2018-03-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,251 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,251 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,252 charges_calc.py:86  ERROR The rental end date 2017-04-24 00:00:00 is earlier than the rental start date 2018-07-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,252 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,252 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,253 charges_calc.py:86  ERROR The rental end date 2017-08-17 00:00:00 is earlier than the rental start date 2017-09-03 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,254 charges_calc.py:86  ERROR The rental end date 2016-11-13 00:00:00 is earlier than the rental start date 2016-11-27 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,254 charges_calc.py:86  ERROR The rental end date 2016-02-03 00:00:00 is earlier than the rental start date 2017-11-21 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,255 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,255 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,256 charges_calc.py:86  ERROR The rental end date 2018-10-19 00:00:00 is earlier than the rental start date 2018-12-31 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,256 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,257 charges_calc.py:86  ERROR The rental end date 2016-04-03 00:00:00 is earlier than the rental start date 2017-06-26 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,257 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,257 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,258 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,258 charges_calc.py:86  ERROR The rental end date 2018-06-02 00:00:00 is earlier than the rental start date 2018-07-06 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,259 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,259 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,260 charges_calc.py:86  ERROR The rental end date 2016-09-10 00:00:00 is earlier than the rental start date 2018-09-19 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,260 charges_calc.py:86  ERROR The rental end date 2017-07-29 00:00:00 is earlier than the rental start date 2017-08-27 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,261 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,261 charges_calc.py:86  ERROR The rental end date 2017-09-15 00:00:00 is earlier than the rental start date 2018-12-09 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,262 charges_calc.py:86  ERROR The rental end date 2016-03-05 00:00:00 is earlier than the rental start date 2016-07-14 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,262 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,263 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,263 charges_calc.py:86  ERROR The rental end date 2016-11-22 00:00:00 is earlier than the rental start date 2018-04-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,269 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,269 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,270 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,270 charges_calc.py:86  ERROR The rental end date 2016-12-08 00:00:00 is earlier than the rental start date 2017-09-26 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,271 charges_calc.py:86  ERROR The rental end date 2018-03-01 00:00:00 is earlier than the rental start date 2018-06-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,271 charges_calc.py:86  ERROR The rental end date 2016-04-02 00:00:00 is earlier than the rental start date 2017-12-23 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,272 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,272 charges_calc.py:86  ERROR The rental end date 2017-05-17 00:00:00 is earlier than the rental start date 2017-09-08 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,272 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,273 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,273 charges_calc.py:86  ERROR The rental end date 2017-01-15 00:00:00 is earlier than the rental start date 2017-05-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,274 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,274 charges_calc.py:86  ERROR The rental end date 2017-04-25 00:00:00 is earlier than the rental start date 2018-04-25 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,275 charges_calc.py:86  ERROR The rental end date 2016-08-08 00:00:00 is earlier than the rental start date 2017-10-09 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,275 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,276 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,277 charges_calc.py:86  ERROR The rental end date 2016-06-23 00:00:00 is earlier than the rental start date 2017-08-23 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,277 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,278 charges_calc.py:86  ERROR The rental end date 2016-01-12 00:00:00 is earlier than the rental start date 2018-09-25 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,278 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,279 charges_calc.py:86  ERROR The rental end date 2016-04-05 00:00:00 is earlier than the rental start date 2016-09-22 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,279 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,280 charges_calc.py:86  ERROR The rental end date 2018-02-13 00:00:00 is earlier than the rental start date 2018-09-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,280 charges_calc.py:86  ERROR The rental end date 2016-03-08 00:00:00 is earlier than the rental start date 2017-10-06 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,281 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,281 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,282 charges_calc.py:86  ERROR The rental end date 2016-11-17 00:00:00 is earlier than the rental start date 2017-02-19 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,282 charges_calc.py:86  ERROR The rental end date 2016-05-06 00:00:00 is earlier than the rental start date 2017-11-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,283 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,283 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,283 charges_calc.py:86  ERROR The rental end date 2017-04-23 00:00:00 is earlier than the rental start date 2017-08-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,284 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,284 charges_calc.py:86  ERROR The rental end date 2017-09-02 00:00:00 is earlier than the rental start date 2017-11-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,285 charges_calc.py:86  ERROR The rental end date 2016-11-24 00:00:00 is earlier than the rental start date 2017-08-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,285 charges_calc.py:86  ERROR The rental end date 2016-11-05 00:00:00 is earlier than the rental start date 2017-05-26 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,286 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,286 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,286 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,287 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,287 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,288 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,288 charges_calc.py:86  ERROR The rental end date 2017-10-13 00:00:00 is earlier than the rental start date 2018-02-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,289 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,289 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,290 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,290 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,291 charges_calc.py:86  ERROR The rental end date 2017-10-18 00:00:00 is earlier than the rental start date 2018-09-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,291 charges_calc.py:86  ERROR The rental end date 2017-08-08 00:00:00 is earlier than the rental start date 2017-10-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,292 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,292 charges_calc.py:86  ERROR The rental end date 2017-03-30 00:00:00 is earlier than the rental start date 2017-09-14 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,293 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,293 charges_calc.py:86  ERROR The rental end date 2016-08-22 00:00:00 is earlier than the rental start date 2017-01-06 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,293 charges_calc.py:86  ERROR The rental end date 2017-05-20 00:00:00 is earlier than the rental start date 2017-12-09 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,294 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,295 charges_calc.py:86  ERROR The rental end date 2018-07-10 00:00:00 is earlier than the rental start date 2018-09-19 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,301 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,301 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,302 charges_calc.py:86  ERROR The rental end date 2017-07-14 00:00:00 is earlier than the rental start date 2017-12-03 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,302 charges_calc.py:86  ERROR The rental end date 2018-07-06 00:00:00 is earlier than the rental start date 2018-12-13 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,303 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,303 charges_calc.py:86  ERROR The rental end date 2016-01-05 00:00:00 is earlier than the rental start date 2018-02-10 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,304 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,304 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,304 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,305 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,305 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,306 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,306 charges_calc.py:86  ERROR The rental end date 2017-07-28 00:00:00 is earlier than the rental start date 2018-03-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,307 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,308 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,308 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,309 charges_calc.py:86  ERROR The rental end date 2016-01-06 00:00:00 is earlier than the rental start date 2018-12-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,309 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,310 charges_calc.py:86  ERROR The rental end date 2018-02-21 00:00:00 is earlier than the rental start date 2018-06-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,310 charges_calc.py:86  ERROR The rental end date 2016-10-13 00:00:00 is earlier than the rental start date 2016-10-23 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,311 charges_calc.py:86  ERROR The rental end date 2016-12-28 00:00:00 is earlier than the rental start date 2018-07-13 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,311 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
