2019-01-26 09:54:58,804 charges_calc.py:104 INFO called load_rentals_file function
2019-01-26 09:54:58,804 charges_calc.py:63  INFO load json file into data
2019-01-26 09:54:58,804 charges_calc.py:106 INFO called calculate_additional_fields function
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2018-07-29 00:00:00 is earlier than the rental start date 2018-08-26 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2017-05-31 00:00:00 is earlier than the rental start date 2017-07-10 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2018-07-04 00:00:00 is earlier than the rental start date 2018-10-25 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2016-07-28 00:00:00 is earlier than the rental start date 2018-11-03 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2017-08-27 00:00:00 is earlier than the rental start date 2018-03-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2016-04-29 00:00:00 is earlier than the rental start date 2017-09-29 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2016-01-15 00:00:00 is earlier than the rental start date 2017-10-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2016-07-30 00:00:00 is earlier than the rental start date 2017-01-30 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2016-02-05 00:00:00 is earlier than the rental start date 2018-06-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2018-04-11 00:00:00 is earlier than the rental start date 2018-04-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2016-01-13 00:00:00 is earlier than the rental start date 2016-08-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2016-05-10 00:00:00 is earlier than the rental start date 2017-12-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2016-01-12 00:00:00 is earlier than the rental start date 2018-06-20 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2016-02-09 00:00:00 is earlier than the rental start date 2017-08-31 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2016-05-28 00:00:00 is earlier than the rental start date 2018-03-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2016-04-21 00:00:00 is earlier than the rental start date 2018-03-27 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2017-05-06 00:00:00 is earlier than the rental start date 2018-07-06 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2017-04-18 00:00:00 is earlier than the rental start date 2017-07-01 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2017-04-13 00:00:00 is earlier than the rental start date 2018-04-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:87  ERROR The rental end date 2016-04-03 00:00:00 is earlier than the rental start date 2017-10-11 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,143 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2016-12-30 00:00:00 is earlier than the rental start date 2017-12-01 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2017-03-30 00:00:00 is earlier than the rental start date 2018-02-19 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2016-12-19 00:00:00 is earlier than the rental start date 2018-09-04 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2018-11-12 00:00:00 is earlier than the rental start date 2018-12-19 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2018-01-08 00:00:00 is earlier than the rental start date 2018-10-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2016-06-24 00:00:00 is earlier than the rental start date 2018-08-03 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2016-10-28 00:00:00 is earlier than the rental start date 2017-09-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2017-06-30 00:00:00 is earlier than the rental start date 2018-12-06 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2016-02-27 00:00:00 is earlier than the rental start date 2018-04-12 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2017-01-25 00:00:00 is earlier than the rental start date 2017-07-14 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2016-01-18 00:00:00 is earlier than the rental start date 2016-02-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2017-02-28 00:00:00 is earlier than the rental start date 2018-02-12 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2018-06-03 00:00:00 is earlier than the rental start date 2018-08-25 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2016-12-12 00:00:00 is earlier than the rental start date 2018-10-11 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,159 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,159 charges_calc.py:87  ERROR The rental end date 2017-10-18 00:00:00 is earlier than the rental start date 2018-01-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:87  ERROR The rental end date 2016-05-25 00:00:00 is earlier than the rental start date 2016-10-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:87  ERROR The rental end date 2017-07-14 00:00:00 is earlier than the rental start date 2017-09-09 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:87  ERROR The rental end date 2016-05-12 00:00:00 is earlier than the rental start date 2018-06-06 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,175 charges_calc.py:87  ERROR The rental end date 2016-11-19 00:00:00 is earlier than the rental start date 2018-08-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:87  ERROR The rental end date 2018-01-27 00:00:00 is earlier than the rental start date 2018-11-27 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:87  ERROR The rental end date 2016-04-29 00:00:00 is earlier than the rental start date 2017-05-13 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:87  ERROR The rental end date 2018-03-20 00:00:00 is earlier than the rental start date 2018-12-03 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,175 charges_calc.py:87  ERROR The rental end date 2016-06-18 00:00:00 is earlier than the rental start date 2016-08-10 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:87  ERROR The rental end date 2018-08-15 00:00:00 is earlier than the rental start date 2018-11-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:87  ERROR The rental end date 2016-05-23 00:00:00 is earlier than the rental start date 2017-03-10 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,175 charges_calc.py:87  ERROR The rental end date 2017-07-23 00:00:00 is earlier than the rental start date 2018-08-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,175 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,190 charges_calc.py:87  ERROR The rental end date 2016-08-29 00:00:00 is earlier than the rental start date 2017-01-11 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,190 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,190 charges_calc.py:87  ERROR The rental end date 2016-10-21 00:00:00 is earlier than the rental start date 2018-11-23 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,190 charges_calc.py:87  ERROR The rental end date 2016-05-21 00:00:00 is earlier than the rental start date 2018-06-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,190 charges_calc.py:87  ERROR The rental end date 2017-09-20 00:00:00 is earlier than the rental start date 2018-12-03 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,190 charges_calc.py:87  ERROR The rental end date 2016-12-08 00:00:00 is earlier than the rental start date 2017-07-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,190 charges_calc.py:87  ERROR The rental end date 2016-02-18 00:00:00 is earlier than the rental start date 2017-01-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,190 charges_calc.py:87  ERROR The rental end date 2016-08-30 00:00:00 is earlier than the rental start date 2017-12-20 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,190 charges_calc.py:87  ERROR The rental end date 2016-02-20 00:00:00 is earlier than the rental start date 2017-12-29 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,190 charges_calc.py:87  ERROR The rental end date 2018-01-01 00:00:00 is earlier than the rental start date 2018-03-14 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,190 charges_calc.py:87  ERROR The rental end date 2016-06-04 00:00:00 is earlier than the rental start date 2017-05-30 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,190 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,190 charges_calc.py:87  ERROR The rental end date 2017-01-09 00:00:00 is earlier than the rental start date 2018-06-26 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,190 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,190 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,190 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,190 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,190 charges_calc.py:87  ERROR The rental end date 2016-01-09 00:00:00 is earlier than the rental start date 2017-06-06 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,190 charges_calc.py:87  ERROR The rental end date 2016-02-03 00:00:00 is earlier than the rental start date 2018-05-11 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,201 charges_calc.py:87  ERROR The rental end date 2016-08-04 00:00:00 is earlier than the rental start date 2017-04-14 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,201 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,203 charges_calc.py:87  ERROR The rental end date 2017-06-04 00:00:00 is earlier than the rental start date 2018-07-23 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,205 charges_calc.py:87  ERROR The rental end date 2017-12-18 00:00:00 is earlier than the rental start date 2018-07-19 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,207 charges_calc.py:87  ERROR The rental end date 2016-08-01 00:00:00 is earlier than the rental start date 2017-01-03 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,208 charges_calc.py:87  ERROR The rental end date 2017-02-25 00:00:00 is earlier than the rental start date 2018-11-30 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,209 charges_calc.py:87  ERROR The rental end date 2017-04-05 00:00:00 is earlier than the rental start date 2018-12-04 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,210 charges_calc.py:87  ERROR The rental end date 2017-07-25 00:00:00 is earlier than the rental start date 2018-03-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,211 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,212 charges_calc.py:87  ERROR The rental end date 2018-07-30 00:00:00 is earlier than the rental start date 2018-12-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,213 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,215 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,215 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,220 charges_calc.py:87  ERROR The rental end date 2017-05-23 00:00:00 is earlier than the rental start date 2018-03-23 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,221 charges_calc.py:87  ERROR The rental end date 2017-06-21 00:00:00 is earlier than the rental start date 2018-12-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,222 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,223 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,224 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,224 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,225 charges_calc.py:87  ERROR The rental end date 2016-08-11 00:00:00 is earlier than the rental start date 2016-10-13 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,226 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,226 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,227 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,227 charges_calc.py:87  ERROR The rental end date 2017-05-01 00:00:00 is earlier than the rental start date 2017-09-13 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,228 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,229 charges_calc.py:87  ERROR The rental end date 2017-03-22 00:00:00 is earlier than the rental start date 2018-01-20 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,230 charges_calc.py:87  ERROR The rental end date 2016-05-02 00:00:00 is earlier than the rental start date 2016-11-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,230 charges_calc.py:87  ERROR The rental end date 2016-01-03 00:00:00 is earlier than the rental start date 2018-11-20 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,231 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,232 charges_calc.py:87  ERROR The rental end date 2016-07-15 00:00:00 is earlier than the rental start date 2018-07-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,234 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,236 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,237 charges_calc.py:87  ERROR The rental end date 2018-09-17 00:00:00 is earlier than the rental start date 2018-10-20 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,238 charges_calc.py:87  ERROR The rental end date 2016-11-03 00:00:00 is earlier than the rental start date 2018-09-29 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,239 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,242 charges_calc.py:87  ERROR The rental end date 2016-08-16 00:00:00 is earlier than the rental start date 2018-08-11 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,242 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,243 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,243 charges_calc.py:87  ERROR The rental end date 2016-03-30 00:00:00 is earlier than the rental start date 2017-05-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,244 charges_calc.py:87  ERROR The rental end date 2017-07-19 00:00:00 is earlier than the rental start date 2018-01-07 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,246 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,246 charges_calc.py:87  ERROR The rental end date 2017-05-19 00:00:00 is earlier than the rental start date 2018-12-23 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,247 charges_calc.py:87  ERROR The rental end date 2016-03-06 00:00:00 is earlier than the rental start date 2018-07-10 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,247 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,247 charges_calc.py:87  ERROR The rental end date 2018-03-14 00:00:00 is earlier than the rental start date 2018-05-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,248 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,248 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,248 charges_calc.py:87  ERROR The rental end date 2016-09-10 00:00:00 is earlier than the rental start date 2016-12-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,249 charges_calc.py:87  ERROR The rental end date 2017-08-07 00:00:00 is earlier than the rental start date 2018-04-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,249 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,250 charges_calc.py:87  ERROR The rental end date 2016-02-15 00:00:00 is earlier than the rental start date 2018-04-14 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,250 charges_calc.py:87  ERROR The rental end date 2016-12-11 00:00:00 is earlier than the rental start date 2017-02-03 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,250 charges_calc.py:87  ERROR The rental end date 2016-05-25 00:00:00 is earlier than the rental start date 2016-10-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,251 charges_calc.py:87  ERROR The rental end date 2016-09-25 00:00:00 is earlier than the rental start date 2018-03-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,251 charges_calc.py:87  ERROR The rental end date 2017-01-11 00:00:00 is earlier than the rental start date 2018-09-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,251 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,252 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,252 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,253 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,253 charges_calc.py:87  ERROR The rental end date 2018-03-15 00:00:00 is earlier than the rental start date 2018-05-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,254 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,254 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,254 charges_calc.py:87  ERROR The rental end date 2018-04-07 00:00:00 is earlier than the rental start date 2018-08-01 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,255 charges_calc.py:87  ERROR The rental end date 2018-08-14 00:00:00 is earlier than the rental start date 2018-08-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,255 charges_calc.py:87  ERROR The rental end date 2016-09-08 00:00:00 is earlier than the rental start date 2018-12-29 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,256 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,256 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,256 charges_calc.py:87  ERROR The rental end date 2018-04-08 00:00:00 is earlier than the rental start date 2018-05-31 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,257 charges_calc.py:87  ERROR The rental end date 2016-09-28 00:00:00 is earlier than the rental start date 2018-03-12 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,257 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,257 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,258 charges_calc.py:87  ERROR The rental end date 2016-01-11 00:00:00 is earlier than the rental start date 2017-10-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,258 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,258 charges_calc.py:87  ERROR The rental end date 2016-08-17 00:00:00 is earlier than the rental start date 2016-11-20 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,259 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,259 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,260 charges_calc.py:87  ERROR The rental end date 2017-04-30 00:00:00 is earlier than the rental start date 2017-05-10 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,260 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,261 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 21:00:39,261 charges_calc.py:87  ERROR The rental end date 2016-01-06 00:00:00 is earlier than the rental start date 2018-05-04 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 21:00:39,261 charges_calc.py:87  ERROR The rental end date 2016-05-04 00:00:00 is earlier than the rental start date 2018-10-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
